,singletrial_fname,EmpathicCare
7315,sub-0055_ses-04_run-01_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz,-0.6620897
7316,sub-0055_ses-04_run-01_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.73145384
7317,sub-0055_ses-04_run-01_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.49599725
7318,sub-0055_ses-04_run-01_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,-5.9163365
7319,sub-0055_ses-04_run-01_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,1.5979578
7320,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.93525565
7321,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-3.4651768
7322,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz,-0.943286
7323,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-1.2694981
7324,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.68253
7325,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-2.1108768
7326,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,1.9432034
7327,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,1.3152386
7328,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,1.652738
7329,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,1.1870308
7330,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-010_cuetype-low_stimintensity-high.nii.gz,-1.2741203
7331,sub-0055_ses-04_run-02_runtype-vicarious_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,-0.72612727
7332,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-high.nii.gz,-0.5270481
7333,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,-5.7035413
7334,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-low.nii.gz,-2.1339047
7335,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-low.nii.gz,-2.7639306
7336,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-0.87833005
7337,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.2717632
7338,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-5.108531
7339,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,-3.1608777
7340,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-med.nii.gz,0.017982248
7341,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,1.333784
7342,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,3.5507305
7343,sub-0055_ses-04_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,-2.961108
7344,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,1.0444188
7345,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-1.1533078
7346,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-4.8391414
7347,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,1.3015584
7348,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,-0.6642387
7349,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,1.5794824
7350,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-1.409553
7351,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz,3.0423486
7352,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.5287738
7353,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,-2.2876747
7354,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.19170119
7355,sub-0055_ses-04_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,-2.9946651
7356,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,1.8956693
7357,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,-0.24750501
7358,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz,0.11638685
7359,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,1.454053
7360,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,1.4042958
7361,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.112644896
7362,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-med.nii.gz,-4.2797275
7363,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-low.nii.gz,-0.25607976
7364,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-high.nii.gz,-0.09196069
7365,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,-2.4174747
7366,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,-4.5276737
7367,sub-0055_ses-04_run-05_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.1550984
7368,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-2.9496198
7369,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,1.8187796
7370,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,1.6172583
7371,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-1.1994535
7372,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,0.17967995
7373,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,-2.2782547
7374,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,2.3586993
7375,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-1.0356417
7376,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,0.049211927
7377,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,1.9950142
7378,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.19358516
7379,sub-0055_ses-04_run-06_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-3.2099926
7380,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-0.24189563
7381,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,0.8518879
7382,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.11524193
7383,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-0.46542755
7384,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,-0.5002726
7385,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,-0.7124977
7386,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.6181249
7387,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,0.14165866
7388,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,-1.8194348
7389,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.17304583
7390,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.10883065
7391,sub-0056_ses-01_run-01_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-1.0762602
7392,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-1.027071
7393,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.7937883
7394,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz,0.26476073
7395,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.18175691
7396,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.3458777
7397,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.41579935
7398,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.6259216
7399,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,0.29709193
7400,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.1411243
7401,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.2104525
7402,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-high.nii.gz,0.25120002
7403,sub-0056_ses-01_run-02_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,-0.06880504
7404,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-0.9611119
7405,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,-0.7740055
7406,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.46273836
7407,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-0.7201369
7408,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,0.057238437
7409,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,-0.031031592
7410,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.1590469
7411,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.86424834
7412,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,-0.6171636
7413,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.12693419
7414,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.7021771
7415,sub-0056_ses-01_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.7593205
7416,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.34880415
7417,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.14165275
7418,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,0.4296095
7419,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.09706873
7420,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,1.5026113
7421,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.33237827
7422,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-0.24594991
7423,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,0.8294947
7424,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.16544276
7425,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.8054245
7426,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,0.98182833
7427,sub-0056_ses-01_run-04_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.21780992
7428,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-1.0944207
7429,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.21555047
7430,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,-0.064429216
7431,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-1.3088981
7432,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-0.5329631
7433,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,-1.0456958
7434,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-0.7811583
7435,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.29580057
7436,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.7246906
7437,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,-0.5692362
7438,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,-0.5051978
7439,sub-0056_ses-01_run-05_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.74090284
7440,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,-0.1784129
7441,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,-0.58453137
7442,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.76896775
7443,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz,0.56249535
7444,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,0.19706239
7445,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,1.0298314
7446,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-high.nii.gz,0.36124375
7447,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz,1.0676404
7448,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.3868051
7449,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.2701208
7450,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.5958844
7451,sub-0056_ses-01_run-06_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,0.5688188
7452,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-0.88755757
7453,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,0.1354429
7454,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-0.7766147
7455,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,-0.099791035
7456,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,0.08865283
7457,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.84588784
7458,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-high.nii.gz,-0.7416132
7459,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.38818192
7460,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.036368303
7461,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,-0.010250706
7462,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz,-1.3073643
7463,sub-0056_ses-03_run-01_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.28476122
7464,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-1.4061708
7465,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.5859206
7466,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-0.50288993
7467,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.81109744
7468,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.5612091
7469,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-1.0297331
7470,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-1.4871722
7471,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-0.5780126
7472,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.8474362
7473,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,-1.2287402
7474,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.78724647
7475,sub-0056_ses-03_run-02_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.19217429
7476,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,0.14814878
7477,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-high.nii.gz,-0.80841655
7478,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.89460784
7479,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,-0.2893099
7480,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.54596925
7481,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,0.73072296
7482,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,1.0078119
7483,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-med.nii.gz,0.33788607
7484,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.6721215
7485,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,-0.026622564
7486,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,0.7391761
7487,sub-0056_ses-03_run-03_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-high.nii.gz,1.1434175
7488,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-1.2858741
7489,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,-0.6002474
7490,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.49819818
7491,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-0.46182418
7492,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,-0.4198205
7493,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,-0.8195148
7494,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.30761096
7495,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.5436844
7496,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,-1.0209945
7497,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.6285309
7498,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.20190251
7499,sub-0056_ses-03_run-04_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-1.5565635
7500,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,-0.91548014
7501,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-1.4773629
7502,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.30716842
7503,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,-0.76021826
7504,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.801231
7505,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,0.37050134
7506,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-1.1526803
7507,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,-0.47304243
7508,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.6405201
7509,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.9746718
7510,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.39363477
7511,sub-0056_ses-03_run-05_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-1.1852462
7512,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.32377967
7513,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-med.nii.gz,-0.07457682
7514,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,0.31400698
7515,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,1.277545
7516,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,0.9108023
7517,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.028672043
7518,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.37369925
7519,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.6032988
7520,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,-0.16283813
7521,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-high.nii.gz,-0.3935035
7522,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.47717997
7523,sub-0056_ses-03_run-06_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.12653638
7524,sub-0056_ses-04_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.017631752
7525,sub-0056_ses-04_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-1.8359897
7526,sub-0056_ses-04_run-01_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,-1.1266322
