,singletrial_fname,GSR
3832,sub-0085_ses-01_run-02_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.003949148
3833,sub-0085_ses-01_run-02_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.0031864394
3834,sub-0085_ses-01_run-02_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-0.0020607526
3835,sub-0085_ses-01_run-02_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,0.0014314806
3836,sub-0085_ses-01_run-02_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.0010973578
3837,sub-0085_ses-01_run-02_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.002541874
3838,sub-0085_ses-01_run-02_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.007394153
3839,sub-0085_ses-01_run-02_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.0044706496
3840,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.00020927614
3841,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,-0.0007866455
3842,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.001040609
3843,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz,-0.0019188226
3844,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,-0.01940504
3845,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.022126425
3846,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-high.nii.gz,-0.0016268448
3847,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz,-0.016235868
3848,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.012121686
3849,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,-0.008946111
3850,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.008911172
3851,sub-0085_ses-01_run-03_runtype-vicarious_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,-0.019295322
3852,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-0.0028811765
3853,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.0037558347
3854,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,-0.001549007
3855,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.0006869227
3856,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-0.0034387985
3857,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,0.0043565948
3858,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-0.0008309538
3859,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.024287786
3860,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.006209634
3861,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,0.01166596
3862,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,-0.0038006837
3863,sub-0085_ses-01_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.015058213
3864,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,-0.012425326
3865,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.015585501
3866,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.004105977
3867,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,-0.00043367522
3868,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,0.0038591803
3869,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,0.016396597
3870,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,0.0035546292
3871,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,0.025307305
3872,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,0.00044510677
3873,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,-0.0052077025
3874,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,0.0024622676
3875,sub-0085_ses-01_run-05_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.009915229
3876,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,-0.0015544038
3877,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.007926974
3878,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.029794924
3879,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,-0.0078946175
3880,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,-0.014189809
3881,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,0.00077795866
3882,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-0.019113831
3883,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.019648062
3884,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,-0.018656982
3885,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,-0.015917974
3886,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,-0.030180795
3887,sub-0085_ses-01_run-06_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.0055076093
3888,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.0147643685
3889,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-0.006203222
3890,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,0.0036592723
3891,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,-0.0024694698
3892,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.002235448
3893,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,0.0061501944
3894,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.00070044975
3895,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,0.0075922445
3896,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.0027331212
3897,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.0023240293
3898,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.0031982148
3899,sub-0086_ses-01_run-01_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.0010337682
3900,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.011204881
3901,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-0.0042797383
3902,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.018889826
3903,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,0.0014696283
3904,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.0081884
3905,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.008210412
3906,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-0.0034099019
3907,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,-0.011171266
3908,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,0.022794511
3909,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.0010916584
3910,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.009339885
3911,sub-0086_ses-01_run-02_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.008880325
3912,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,-0.007066056
3913,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.0075059724
3914,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,0.0026236281
3915,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.0052473536
3916,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.0018160301
3917,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,-0.0042261705
3918,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-0.0063269073
3919,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-0.0014499375
3920,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.0060711894
3921,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.0038367785
3922,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-4.1992047e-05
3923,sub-0086_ses-01_run-03_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,-0.013533555
3924,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.0028986416
3925,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-001_cuetype-high_stimintensity-low.nii.gz,0.003215957
3926,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.00048219025
3927,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz,0.014170753
3928,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-004_cuetype-low_stimintensity-med.nii.gz,0.0045013614
3929,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.0004810841
3930,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-high.nii.gz,0.049956672
3931,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-007_cuetype-low_stimintensity-low.nii.gz,0.004142295
3932,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.0066771633
3933,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,0.025136238
3934,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,0.014576169
3935,sub-0086_ses-01_run-04_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-high.nii.gz,0.009528433
3936,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz,0.013505967
3937,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.024480678
3938,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.020532059
3939,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz,0.019894734
3940,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.00047835405
3941,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,0.0067604384
3942,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-0.0062265843
3943,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz,-0.028375177
3944,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.01584626
3945,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.0137674445
3946,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-med.nii.gz,-0.015282003
3947,sub-0086_ses-01_run-05_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.0048339027
3948,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,-0.004642836
3949,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,-0.0019304429
3950,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz,-0.0073826225
3951,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.002588147
3952,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.010810665
3953,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.0011575778
3954,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,0.0029690992
3955,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,-0.0010065087
3956,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,0.0015718536
3957,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,-0.0053462763
3958,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-010_cuetype-low_stimintensity-high.nii.gz,-0.0054042386
3959,sub-0086_ses-01_run-06_runtype-cognitive_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,-0.008299858
3960,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.003356014
3961,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz,0.0026943327
3962,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-002_cuetype-low_stimintensity-med.nii.gz,0.0055908617
3963,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.02478993
3964,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,-0.0016602994
3965,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz,-0.033533815
3966,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz,-0.012860353
3967,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,0.005893593
3968,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.0033188728
3969,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.0049251956
3970,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-high.nii.gz,0.04104402
3971,sub-0087_ses-01_run-01_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz,-0.032542534
3972,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,4.480768e-06
3973,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.013155034
3974,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.003360629
3975,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,0.004920518
3976,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,-0.008091342
3977,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,-0.0021119257
3978,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-0.001253202
3979,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,0.00075809716
3980,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,-0.02548552
3981,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,0.00960286
3982,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,-0.005559669
3983,sub-0087_ses-01_run-02_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.007159874
3984,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,0.029398177
3985,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,-0.006721599
3986,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.030346755
3987,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-0.034668457
3988,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,0.013104291
3989,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,-0.010098481
3990,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.0004796656
3991,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.017376658
3992,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,-0.0008899958
3993,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.008081356
3994,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.011872917
3995,sub-0087_ses-01_run-03_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,-0.018090313
3996,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-high.nii.gz,-0.008467835
3997,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz,0.008774132
3998,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz,-0.023758242
3999,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-003_cuetype-high_stimintensity-high.nii.gz,-0.004070006
4000,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-004_cuetype-low_stimintensity-low.nii.gz,-0.0043383148
4001,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-005_cuetype-high_stimintensity-low.nii.gz,0.005714506
4002,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-006_cuetype-low_stimintensity-med.nii.gz,-0.0060502156
4003,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.027337082
4004,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-008_cuetype-high_stimintensity-med.nii.gz,0.0028085036
4005,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz,0.0006337594
4006,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,-0.011792874
4007,sub-0087_ses-01_run-04_runtype-cognitive_event-stimulus_trial-011_cuetype-low_stimintensity-low.nii.gz,0.0035392868
4008,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-low.nii.gz,0.027404394
4009,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.014743699
4010,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-med.nii.gz,0.019690705
4011,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,-0.008689705
4012,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz,0.041380618
4013,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz,0.00849882
4014,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz,-0.016462201
4015,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz,0.005408274
4016,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-high.nii.gz,-0.041785046
4017,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-009_cuetype-high_stimintensity-low.nii.gz,-0.01240263
4018,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-010_cuetype-high_stimintensity-low.nii.gz,0.0059676887
4019,sub-0087_ses-01_run-05_runtype-pain_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.010588545
4020,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz,0.0068032593
4021,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,0.0031503811
4022,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-high.nii.gz,0.036424667
4023,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-high.nii.gz,0.0017342772
4024,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-low.nii.gz,-0.01113791
4025,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-med.nii.gz,-0.014169915
4026,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,0.0016111422
4027,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.020249577
4028,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-008_cuetype-low_stimintensity-low.nii.gz,-0.0055723796
4029,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-low.nii.gz,0.016063586
4030,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-010_cuetype-high_stimintensity-high.nii.gz,0.01919331
4031,sub-0087_ses-01_run-06_runtype-vicarious_event-stimulus_trial-011_cuetype-low_stimintensity-med.nii.gz,0.009825961
4032,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-000_cuetype-high_stimintensity-med.nii.gz,-0.015404051
4033,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz,-0.009187388
4034,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz,-0.016509136
4035,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-003_cuetype-low_stimintensity-med.nii.gz,-0.0030362466
4036,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz,0.0019647249
4037,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-005_cuetype-low_stimintensity-low.nii.gz,-0.014715269
4038,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-006_cuetype-low_stimintensity-high.nii.gz,-0.0012680425
4039,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-007_cuetype-high_stimintensity-med.nii.gz,-0.005646441
4040,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz,-0.027565546
4041,sub-0088_ses-01_run-01_runtype-vicarious_event-stimulus_trial-009_cuetype-low_stimintensity-high.nii.gz,-0.007051023
