,sub,ses,run,runtype,event,trial,cuetype,stimintensity
3076,128,1,5,cognitive,stimulus,10,high,med
3077,128,1,5,cognitive,stimulus,11,high,high
3078,128,3,3,cognitive,stimulus,,high,low
3079,128,3,3,cognitive,stimulus,1,high,low
3080,128,3,3,cognitive,stimulus,2,high,med
3081,128,3,3,cognitive,stimulus,4,high,high
3082,128,3,3,cognitive,stimulus,6,high,high
3083,128,3,3,cognitive,stimulus,7,high,med
3084,128,3,4,cognitive,stimulus,3,high,low
3085,128,3,4,cognitive,stimulus,4,high,med
3086,128,3,4,cognitive,stimulus,5,high,high
3087,128,3,4,cognitive,stimulus,6,high,low
3088,128,3,4,cognitive,stimulus,8,high,high
3089,128,3,4,cognitive,stimulus,10,high,med
3090,129,1,3,cognitive,stimulus,,high,low
3091,129,1,3,cognitive,stimulus,2,high,high
3092,129,1,3,cognitive,stimulus,4,high,low
3093,129,1,3,cognitive,stimulus,5,high,med
3094,129,1,3,cognitive,stimulus,7,high,med
3095,129,1,3,cognitive,stimulus,10,high,high
3096,129,1,6,cognitive,stimulus,2,high,med
3097,129,1,6,cognitive,stimulus,4,high,med
3098,129,1,6,cognitive,stimulus,7,high,high
3099,129,1,6,cognitive,stimulus,8,high,high
3100,129,1,6,cognitive,stimulus,9,high,low
3101,129,1,6,cognitive,stimulus,10,high,low
3102,129,3,3,cognitive,stimulus,1,high,med
3103,129,3,3,cognitive,stimulus,2,high,low
3104,129,3,3,cognitive,stimulus,3,high,high
3105,129,3,3,cognitive,stimulus,8,high,low
3106,129,3,3,cognitive,stimulus,9,high,high
3107,129,3,3,cognitive,stimulus,10,high,med
3108,129,3,4,cognitive,stimulus,,high,low
3109,129,3,4,cognitive,stimulus,4,high,med
3110,129,3,4,cognitive,stimulus,5,high,high
3111,129,3,4,cognitive,stimulus,6,high,low
3112,129,3,4,cognitive,stimulus,7,high,high
3113,129,3,4,cognitive,stimulus,11,high,med
3114,129,4,2,cognitive,stimulus,,high,high
3115,129,4,2,cognitive,stimulus,2,high,high
3116,129,4,2,cognitive,stimulus,4,high,low
3117,129,4,2,cognitive,stimulus,5,high,med
3118,129,4,2,cognitive,stimulus,7,high,low
3119,129,4,2,cognitive,stimulus,9,high,med
3120,129,4,4,cognitive,stimulus,,high,med
3121,129,4,4,cognitive,stimulus,1,high,high
3122,129,4,4,cognitive,stimulus,3,high,low
3123,129,4,4,cognitive,stimulus,4,high,med
3124,129,4,4,cognitive,stimulus,8,high,high
3125,129,4,4,cognitive,stimulus,10,high,low
3126,130,1,1,cognitive,stimulus,1,high,low
3127,130,1,1,cognitive,stimulus,3,high,med
3128,130,1,1,cognitive,stimulus,6,high,high
3129,130,1,1,cognitive,stimulus,9,high,low
3130,130,1,1,cognitive,stimulus,10,high,med
3131,130,1,1,cognitive,stimulus,11,high,high
3132,130,1,5,cognitive,stimulus,,high,high
3133,130,1,5,cognitive,stimulus,3,high,high
3134,130,1,5,cognitive,stimulus,5,high,low
3135,130,1,5,cognitive,stimulus,7,high,med
3136,130,1,5,cognitive,stimulus,8,high,med
3137,130,1,5,cognitive,stimulus,10,high,low
3138,130,3,2,cognitive,stimulus,3,high,low
3139,130,3,2,cognitive,stimulus,4,high,med
3140,130,3,2,cognitive,stimulus,5,high,high
3141,130,3,2,cognitive,stimulus,6,high,low
3142,130,3,2,cognitive,stimulus,8,high,high
3143,130,3,2,cognitive,stimulus,10,high,med
3144,130,3,5,cognitive,stimulus,,high,low
3145,130,3,5,cognitive,stimulus,1,high,low
3146,130,3,5,cognitive,stimulus,2,high,med
3147,130,3,5,cognitive,stimulus,4,high,high
3148,130,3,5,cognitive,stimulus,6,high,high
3149,130,3,5,cognitive,stimulus,7,high,med
3150,130,4,1,cognitive,stimulus,4,high,med
3151,130,4,1,cognitive,stimulus,5,high,high
3152,130,4,1,cognitive,stimulus,6,high,med
3153,130,4,1,cognitive,stimulus,7,high,low
3154,130,4,1,cognitive,stimulus,8,high,low
3155,130,4,1,cognitive,stimulus,9,high,high
3156,130,4,6,cognitive,stimulus,1,high,med
3157,130,4,6,cognitive,stimulus,4,high,low
3158,130,4,6,cognitive,stimulus,5,high,med
3159,130,4,6,cognitive,stimulus,6,high,low
3160,130,4,6,cognitive,stimulus,10,high,high
3161,130,4,6,cognitive,stimulus,11,high,high
3162,131,1,1,cognitive,stimulus,,high,high
3163,131,1,1,cognitive,stimulus,3,high,high
3164,131,1,1,cognitive,stimulus,5,high,low
3165,131,1,1,cognitive,stimulus,7,high,med
3166,131,1,1,cognitive,stimulus,8,high,med
3167,131,1,1,cognitive,stimulus,10,high,low
3168,131,1,6,cognitive,stimulus,,high,med
3169,131,1,6,cognitive,stimulus,2,high,low
3170,131,1,6,cognitive,stimulus,4,high,high
3171,131,1,6,cognitive,stimulus,7,high,med
3172,131,1,6,cognitive,stimulus,8,high,low
3173,131,1,6,cognitive,stimulus,10,high,high
3174,131,3,3,cognitive,stimulus,,high,med
3175,131,3,3,cognitive,stimulus,1,high,low
3176,131,3,3,cognitive,stimulus,3,high,high
3177,131,3,3,cognitive,stimulus,4,high,high
3178,131,3,3,cognitive,stimulus,6,high,med
3179,131,3,3,cognitive,stimulus,7,high,low
3180,131,3,6,cognitive,stimulus,1,high,low
3181,131,3,6,cognitive,stimulus,2,high,high
3182,131,3,6,cognitive,stimulus,4,high,low
3183,131,3,6,cognitive,stimulus,7,high,med
3184,131,3,6,cognitive,stimulus,9,high,med
3185,131,3,6,cognitive,stimulus,11,high,high
3186,131,4,3,cognitive,stimulus,,high,med
3187,131,4,3,cognitive,stimulus,2,high,low
3188,131,4,3,cognitive,stimulus,3,high,high
3189,131,4,3,cognitive,stimulus,4,high,low
3190,131,4,3,cognitive,stimulus,5,high,med
3191,131,4,3,cognitive,stimulus,8,high,high
3192,131,4,4,cognitive,stimulus,,high,med
3193,131,4,4,cognitive,stimulus,1,high,high
3194,131,4,4,cognitive,stimulus,3,high,low
3195,131,4,4,cognitive,stimulus,4,high,med
3196,131,4,4,cognitive,stimulus,8,high,high
3197,131,4,4,cognitive,stimulus,10,high,low
3198,132,1,1,cognitive,stimulus,,high,low
3199,132,1,1,cognitive,stimulus,4,high,med
3200,132,1,1,cognitive,stimulus,5,high,high
3201,132,1,1,cognitive,stimulus,6,high,low
3202,132,1,1,cognitive,stimulus,7,high,high
3203,132,1,1,cognitive,stimulus,11,high,med
3204,132,1,5,cognitive,stimulus,2,high,med
3205,132,1,5,cognitive,stimulus,4,high,med
3206,132,1,5,cognitive,stimulus,7,high,high
3207,132,1,5,cognitive,stimulus,8,high,high
3208,132,1,5,cognitive,stimulus,9,high,low
3209,132,1,5,cognitive,stimulus,10,high,low
3210,132,3,2,cognitive,stimulus,2,high,low
3211,132,3,2,cognitive,stimulus,3,high,med
3212,132,3,2,cognitive,stimulus,4,high,high
3213,132,3,2,cognitive,stimulus,7,high,high
3214,132,3,2,cognitive,stimulus,8,high,low
3215,132,3,2,cognitive,stimulus,11,high,med
3216,132,3,4,cognitive,stimulus,3,high,low
3217,132,3,4,cognitive,stimulus,4,high,med
3218,132,3,4,cognitive,stimulus,5,high,high
3219,132,3,4,cognitive,stimulus,6,high,low
3220,132,3,4,cognitive,stimulus,8,high,high
3221,132,3,4,cognitive,stimulus,10,high,med
3222,132,4,2,cognitive,stimulus,,high,low
3223,132,4,2,cognitive,stimulus,2,high,low
3224,132,4,2,cognitive,stimulus,4,high,high
3225,132,4,2,cognitive,stimulus,8,high,high
3226,132,4,2,cognitive,stimulus,10,high,med
3227,132,4,2,cognitive,stimulus,11,high,med
3228,132,4,5,cognitive,stimulus,1,high,med
3229,132,4,5,cognitive,stimulus,4,high,low
3230,132,4,5,cognitive,stimulus,5,high,med
3231,132,4,5,cognitive,stimulus,6,high,low
3232,132,4,5,cognitive,stimulus,10,high,high
3233,132,4,5,cognitive,stimulus,11,high,high
3234,133,1,1,cognitive,stimulus,2,high,med
3235,133,1,1,cognitive,stimulus,4,high,med
3236,133,1,1,cognitive,stimulus,7,high,high
3237,133,1,1,cognitive,stimulus,8,high,high
3238,133,1,1,cognitive,stimulus,9,high,low
3239,133,1,1,cognitive,stimulus,10,high,low
3240,133,1,5,cognitive,stimulus,,high,low
3241,133,1,5,cognitive,stimulus,2,high,high
3242,133,1,5,cognitive,stimulus,4,high,low
3243,133,1,5,cognitive,stimulus,5,high,med
3244,133,1,5,cognitive,stimulus,7,high,med
3245,133,1,5,cognitive,stimulus,10,high,high
3246,133,3,3,cognitive,stimulus,1,high,med
3247,133,3,3,cognitive,stimulus,2,high,low
3248,133,3,3,cognitive,stimulus,3,high,high
3249,133,3,3,cognitive,stimulus,8,high,low
3250,133,3,3,cognitive,stimulus,9,high,high
3251,133,3,3,cognitive,stimulus,10,high,med
3252,133,3,4,cognitive,stimulus,,high,low
3253,133,3,4,cognitive,stimulus,4,high,med
3254,133,3,4,cognitive,stimulus,5,high,high
3255,133,3,4,cognitive,stimulus,6,high,low
3256,133,3,4,cognitive,stimulus,7,high,high
3257,133,3,4,cognitive,stimulus,11,high,med
3258,133,4,1,cognitive,stimulus,,high,med
3259,133,4,1,cognitive,stimulus,1,high,high
3260,133,4,1,cognitive,stimulus,3,high,low
3261,133,4,1,cognitive,stimulus,4,high,med
3262,133,4,1,cognitive,stimulus,8,high,high
3263,133,4,1,cognitive,stimulus,10,high,low
3264,133,4,6,cognitive,stimulus,,high,high
3265,133,4,6,cognitive,stimulus,2,high,high
3266,133,4,6,cognitive,stimulus,4,high,low
3267,133,4,6,cognitive,stimulus,5,high,med
3268,133,4,6,cognitive,stimulus,7,high,low
3269,133,4,6,cognitive,stimulus,9,high,med
3270,2,3,3,cognitive,stimulus,1,low,low
3271,2,3,3,cognitive,stimulus,2,low,med
3272,2,3,3,cognitive,stimulus,3,low,high
3273,2,3,3,cognitive,stimulus,8,low,low
3274,2,3,3,cognitive,stimulus,9,low,med
3275,2,3,3,cognitive,stimulus,10,low,high
3276,2,3,6,cognitive,stimulus,,low,low
3277,2,3,6,cognitive,stimulus,4,low,med
3278,2,3,6,cognitive,stimulus,5,low,high
3279,2,3,6,cognitive,stimulus,6,low,med
3280,2,3,6,cognitive,stimulus,7,low,high
3281,2,3,6,cognitive,stimulus,11,low,low
3282,2,4,2,cognitive,stimulus,2,low,high
3283,2,4,2,cognitive,stimulus,5,low,low
3284,2,4,2,cognitive,stimulus,6,low,med
3285,2,4,2,cognitive,stimulus,7,low,med
3286,2,4,2,cognitive,stimulus,9,low,low
3287,2,4,2,cognitive,stimulus,11,low,high
3288,2,4,5,cognitive,stimulus,1,low,high
3289,2,4,5,cognitive,stimulus,3,low,med
3290,2,4,5,cognitive,stimulus,6,low,high
3291,2,4,5,cognitive,stimulus,8,low,low
3292,2,4,5,cognitive,stimulus,10,low,med
3293,2,4,5,cognitive,stimulus,11,low,low
3294,3,3,2,cognitive,stimulus,,low,med
3295,3,3,2,cognitive,stimulus,1,low,low
3296,3,3,2,cognitive,stimulus,2,low,high
3297,3,3,2,cognitive,stimulus,7,low,high
3298,3,3,2,cognitive,stimulus,9,low,med
3299,3,3,2,cognitive,stimulus,11,low,low
3300,3,3,5,cognitive,stimulus,3,low,med
3301,3,3,5,cognitive,stimulus,5,low,high
3302,3,3,5,cognitive,stimulus,8,low,low
3303,3,3,5,cognitive,stimulus,9,low,high
3304,3,3,5,cognitive,stimulus,10,low,low
3305,3,3,5,cognitive,stimulus,11,low,med
3306,3,4,1,cognitive,stimulus,,low,low
3307,3,4,1,cognitive,stimulus,1,low,med
3308,3,4,1,cognitive,stimulus,2,low,low
3309,3,4,1,cognitive,stimulus,3,low,high
3310,3,4,1,cognitive,stimulus,10,low,med
3311,3,4,1,cognitive,stimulus,11,low,high
3312,3,4,6,cognitive,stimulus,,low,high
3313,3,4,6,cognitive,stimulus,2,low,low
3314,3,4,6,cognitive,stimulus,3,low,low
3315,3,4,6,cognitive,stimulus,7,low,high
3316,3,4,6,cognitive,stimulus,8,low,med
3317,3,4,6,cognitive,stimulus,9,low,med
3318,4,3,1,cognitive,stimulus,,low,med
3319,4,3,1,cognitive,stimulus,1,low,high
3320,4,3,1,cognitive,stimulus,5,low,high
3321,4,3,1,cognitive,stimulus,6,low,low
3322,4,3,1,cognitive,stimulus,9,low,med
3323,4,3,1,cognitive,stimulus,10,low,low
3324,4,3,5,cognitive,stimulus,,low,med
3325,4,3,5,cognitive,stimulus,1,low,low
3326,4,3,5,cognitive,stimulus,2,low,high
3327,4,3,5,cognitive,stimulus,7,low,high
3328,4,3,5,cognitive,stimulus,9,low,med
3329,4,3,5,cognitive,stimulus,11,low,low
3330,4,4,2,cognitive,stimulus,,low,high
3331,4,4,2,cognitive,stimulus,2,low,low
3332,4,4,2,cognitive,stimulus,3,low,low
3333,4,4,2,cognitive,stimulus,7,low,high
3334,4,4,2,cognitive,stimulus,8,low,med
3335,4,4,2,cognitive,stimulus,9,low,med
3336,4,4,4,cognitive,stimulus,1,low,med
3337,4,4,4,cognitive,stimulus,3,low,med
3338,4,4,4,cognitive,stimulus,5,low,low
3339,4,4,4,cognitive,stimulus,6,low,high
3340,4,4,4,cognitive,stimulus,7,low,low
3341,4,4,4,cognitive,stimulus,9,low,high
3342,5,3,2,cognitive,stimulus,1,low,low
3343,5,3,2,cognitive,stimulus,2,low,med
3344,5,3,2,cognitive,stimulus,3,low,high
3345,5,3,2,cognitive,stimulus,8,low,low
3346,5,3,2,cognitive,stimulus,9,low,med
3347,5,3,2,cognitive,stimulus,10,low,high
3348,5,3,5,cognitive,stimulus,,low,low
3349,5,3,5,cognitive,stimulus,4,low,med
3350,5,3,5,cognitive,stimulus,5,low,high
3351,5,3,5,cognitive,stimulus,6,low,med
3352,5,3,5,cognitive,stimulus,7,low,high
3353,5,3,5,cognitive,stimulus,11,low,low
3354,5,4,1,cognitive,stimulus,1,low,high
3355,5,4,1,cognitive,stimulus,3,low,med
3356,5,4,1,cognitive,stimulus,6,low,high
3357,5,4,1,cognitive,stimulus,8,low,low
3358,5,4,1,cognitive,stimulus,10,low,med
3359,5,4,1,cognitive,stimulus,11,low,low
3360,5,4,5,cognitive,stimulus,2,low,high
3361,5,4,5,cognitive,stimulus,5,low,low
3362,5,4,5,cognitive,stimulus,6,low,med
3363,5,4,5,cognitive,stimulus,7,low,med
3364,5,4,5,cognitive,stimulus,9,low,low
3365,5,4,5,cognitive,stimulus,11,low,high
3366,6,3,1,cognitive,stimulus,,low,med
3367,6,3,1,cognitive,stimulus,1,low,low
3368,6,3,1,cognitive,stimulus,2,low,high
3369,6,3,1,cognitive,stimulus,7,low,high
3370,6,3,1,cognitive,stimulus,9,low,med
3371,6,3,1,cognitive,stimulus,11,low,low
3372,6,3,6,cognitive,stimulus,,low,med
3373,6,3,6,cognitive,stimulus,1,low,high
3374,6,3,6,cognitive,stimulus,5,low,high
3375,6,3,6,cognitive,stimulus,6,low,low
3376,6,3,6,cognitive,stimulus,9,low,med
3377,6,3,6,cognitive,stimulus,10,low,low
3378,6,4,3,cognitive,stimulus,,low,high
3379,6,4,3,cognitive,stimulus,2,low,low
3380,6,4,3,cognitive,stimulus,3,low,low
3381,6,4,3,cognitive,stimulus,7,low,high
3382,6,4,3,cognitive,stimulus,8,low,med
3383,6,4,3,cognitive,stimulus,9,low,med
3384,6,4,4,cognitive,stimulus,1,low,med
3385,6,4,4,cognitive,stimulus,3,low,med
3386,6,4,4,cognitive,stimulus,5,low,low
3387,6,4,4,cognitive,stimulus,6,low,high
3388,6,4,4,cognitive,stimulus,7,low,low
3389,6,4,4,cognitive,stimulus,9,low,high
3390,7,3,1,cognitive,stimulus,,low,med
3391,7,3,1,cognitive,stimulus,3,low,med
3392,7,3,1,cognitive,stimulus,5,low,high
3393,7,3,1,cognitive,stimulus,6,low,low
3394,7,3,1,cognitive,stimulus,8,low,high
3395,7,3,1,cognitive,stimulus,10,low,low
3396,7,3,5,cognitive,stimulus,2,low,med
3397,7,3,5,cognitive,stimulus,5,low,high
3398,7,3,5,cognitive,stimulus,8,low,high
3399,7,3,5,cognitive,stimulus,9,low,low
3400,7,3,5,cognitive,stimulus,10,low,low
3401,7,3,5,cognitive,stimulus,11,low,med
3402,8,3,3,cognitive,stimulus,3,low,med
3403,8,3,3,cognitive,stimulus,5,low,high
3404,8,3,3,cognitive,stimulus,8,low,low
3405,8,3,3,cognitive,stimulus,9,low,high
3406,8,3,3,cognitive,stimulus,10,low,low
3407,8,3,3,cognitive,stimulus,11,low,med
3408,8,3,4,cognitive,stimulus,,low,med
3409,8,3,4,cognitive,stimulus,1,low,low
3410,8,3,4,cognitive,stimulus,2,low,high
3411,8,3,4,cognitive,stimulus,7,low,high
3412,8,3,4,cognitive,stimulus,9,low,med
3413,8,3,4,cognitive,stimulus,11,low,low
3414,8,4,1,cognitive,stimulus,,low,low
3415,8,4,1,cognitive,stimulus,1,low,med
3416,8,4,1,cognitive,stimulus,2,low,low
3417,8,4,1,cognitive,stimulus,3,low,high
3418,8,4,1,cognitive,stimulus,10,low,med
3419,8,4,1,cognitive,stimulus,11,low,high
3420,8,4,6,cognitive,stimulus,,low,high
3421,8,4,6,cognitive,stimulus,2,low,low
3422,8,4,6,cognitive,stimulus,3,low,low
3423,8,4,6,cognitive,stimulus,7,low,high
3424,8,4,6,cognitive,stimulus,8,low,med
3425,8,4,6,cognitive,stimulus,9,low,med
3426,9,3,3,cognitive,stimulus,,low,low
3427,9,3,3,cognitive,stimulus,4,low,med
3428,9,3,3,cognitive,stimulus,5,low,high
3429,9,3,3,cognitive,stimulus,6,low,med
3430,9,3,3,cognitive,stimulus,7,low,high
3431,9,3,3,cognitive,stimulus,11,low,low
3432,9,3,4,cognitive,stimulus,1,low,low
3433,9,3,4,cognitive,stimulus,2,low,med
3434,9,3,4,cognitive,stimulus,3,low,high
3435,9,3,4,cognitive,stimulus,8,low,low
3436,9,3,4,cognitive,stimulus,9,low,med
3437,9,3,4,cognitive,stimulus,10,low,high
3438,9,4,2,cognitive,stimulus,1,low,high
3439,9,4,2,cognitive,stimulus,3,low,med
3440,9,4,2,cognitive,stimulus,6,low,high
3441,9,4,2,cognitive,stimulus,8,low,low
3442,9,4,2,cognitive,stimulus,10,low,med
3443,9,4,2,cognitive,stimulus,11,low,low
3444,9,4,4,cognitive,stimulus,2,low,high
3445,9,4,4,cognitive,stimulus,5,low,low
3446,9,4,4,cognitive,stimulus,6,low,med
3447,9,4,4,cognitive,stimulus,7,low,med
3448,9,4,4,cognitive,stimulus,9,low,low
3449,9,4,4,cognitive,stimulus,11,low,high
3450,10,3,2,cognitive,stimulus,,low,med
3451,10,3,2,cognitive,stimulus,1,low,low
3452,10,3,2,cognitive,stimulus,2,low,high
3453,10,3,2,cognitive,stimulus,7,low,high
3454,10,3,2,cognitive,stimulus,9,low,med
3455,10,3,2,cognitive,stimulus,11,low,low
3456,10,3,5,cognitive,stimulus,3,low,med
3457,10,3,5,cognitive,stimulus,5,low,high
3458,10,3,5,cognitive,stimulus,8,low,low
3459,10,3,5,cognitive,stimulus,9,low,high
3460,10,3,5,cognitive,stimulus,10,low,low
3461,10,3,5,cognitive,stimulus,11,low,med
3462,10,4,1,cognitive,stimulus,,low,low
3463,10,4,1,cognitive,stimulus,1,low,med
3464,10,4,1,cognitive,stimulus,2,low,low
3465,10,4,1,cognitive,stimulus,3,low,high
3466,10,4,1,cognitive,stimulus,10,low,med
3467,10,4,1,cognitive,stimulus,11,low,high
3468,10,4,6,cognitive,stimulus,,low,high
3469,10,4,6,cognitive,stimulus,2,low,low
3470,10,4,6,cognitive,stimulus,3,low,low
3471,10,4,6,cognitive,stimulus,7,low,high
3472,10,4,6,cognitive,stimulus,8,low,med
3473,10,4,6,cognitive,stimulus,9,low,med
3474,11,3,3,cognitive,stimulus,2,low,med
3475,11,3,3,cognitive,stimulus,5,low,high
3476,11,3,3,cognitive,stimulus,8,low,high
3477,11,3,3,cognitive,stimulus,9,low,low
3478,11,3,3,cognitive,stimulus,10,low,low
3479,11,3,3,cognitive,stimulus,11,low,med
3480,11,3,6,cognitive,stimulus,,low,med
3481,11,3,6,cognitive,stimulus,3,low,med
3482,11,3,6,cognitive,stimulus,5,low,high
3483,11,3,6,cognitive,stimulus,6,low,low
3484,11,3,6,cognitive,stimulus,8,low,high
3485,11,3,6,cognitive,stimulus,10,low,low
3486,11,4,3,cognitive,stimulus,1,low,low
3487,11,4,3,cognitive,stimulus,6,low,high
3488,11,4,3,cognitive,stimulus,7,low,med
3489,11,4,3,cognitive,stimulus,9,low,med
3490,11,4,3,cognitive,stimulus,10,low,low
3491,11,4,3,cognitive,stimulus,11,low,high
3492,11,4,4,cognitive,stimulus,2,low,high
3493,11,4,4,cognitive,stimulus,5,low,low
3494,11,4,4,cognitive,stimulus,6,low,med
3495,11,4,4,cognitive,stimulus,7,low,med
3496,11,4,4,cognitive,stimulus,9,low,low
3497,11,4,4,cognitive,stimulus,11,low,high
3498,13,1,1,cognitive,stimulus,,low,low
3499,13,1,1,cognitive,stimulus,1,low,med
3500,13,1,1,cognitive,stimulus,3,low,high
3501,13,1,1,cognitive,stimulus,5,low,high
3502,13,1,1,cognitive,stimulus,6,low,low
3503,13,1,1,cognitive,stimulus,11,low,med
3504,13,1,5,cognitive,stimulus,1,low,med
3505,13,1,5,cognitive,stimulus,3,low,high
3506,13,1,5,cognitive,stimulus,6,low,high
3507,13,1,5,cognitive,stimulus,8,low,low
3508,13,1,5,cognitive,stimulus,9,low,low
3509,13,1,5,cognitive,stimulus,11,low,med
3510,13,3,3,cognitive,stimulus,,low,low
3511,13,3,3,cognitive,stimulus,4,low,med
3512,13,3,3,cognitive,stimulus,5,low,high
3513,13,3,3,cognitive,stimulus,6,low,med
3514,13,3,3,cognitive,stimulus,7,low,high
3515,13,3,3,cognitive,stimulus,11,low,low
3516,13,3,4,cognitive,stimulus,1,low,low
3517,13,3,4,cognitive,stimulus,2,low,med
3518,13,3,4,cognitive,stimulus,3,low,high
3519,13,3,4,cognitive,stimulus,8,low,low
3520,13,3,4,cognitive,stimulus,9,low,med
3521,13,3,4,cognitive,stimulus,10,low,high
3522,13,4,1,cognitive,stimulus,2,low,high
3523,13,4,1,cognitive,stimulus,5,low,low
3524,13,4,1,cognitive,stimulus,6,low,med
3525,13,4,1,cognitive,stimulus,7,low,med
3526,13,4,1,cognitive,stimulus,9,low,low
3527,13,4,1,cognitive,stimulus,11,low,high
3528,13,4,6,cognitive,stimulus,1,low,high
3529,13,4,6,cognitive,stimulus,3,low,med
3530,13,4,6,cognitive,stimulus,6,low,high
3531,13,4,6,cognitive,stimulus,8,low,low
3532,13,4,6,cognitive,stimulus,10,low,med
3533,13,4,6,cognitive,stimulus,11,low,low
3534,14,1,5,cognitive,stimulus,1,low,med
3535,14,1,5,cognitive,stimulus,3,low,med
3536,14,1,5,cognitive,stimulus,5,low,low
3537,14,1,5,cognitive,stimulus,6,low,high
3538,14,1,5,cognitive,stimulus,9,low,high
3539,14,1,5,cognitive,stimulus,11,low,low
3540,14,3,2,cognitive,stimulus,,low,med
3541,14,3,2,cognitive,stimulus,3,low,med
3542,14,3,2,cognitive,stimulus,5,low,high
3543,14,3,2,cognitive,stimulus,6,low,low
3544,14,3,2,cognitive,stimulus,8,low,high
3545,14,3,2,cognitive,stimulus,10,low,low
3546,14,3,4,cognitive,stimulus,2,low,med
3547,14,3,4,cognitive,stimulus,5,low,high
3548,14,3,4,cognitive,stimulus,8,low,high
3549,14,3,4,cognitive,stimulus,9,low,low
3550,14,3,4,cognitive,stimulus,10,low,low
3551,14,3,4,cognitive,stimulus,11,low,med
3552,14,4,3,cognitive,stimulus,2,low,high
3553,14,4,3,cognitive,stimulus,5,low,low
3554,14,4,3,cognitive,stimulus,6,low,med
3555,14,4,3,cognitive,stimulus,7,low,med
3556,14,4,3,cognitive,stimulus,9,low,low
3557,14,4,3,cognitive,stimulus,11,low,high
3558,14,4,6,cognitive,stimulus,1,low,low
3559,14,4,6,cognitive,stimulus,6,low,high
3560,14,4,6,cognitive,stimulus,7,low,med
3561,14,4,6,cognitive,stimulus,9,low,med
3562,14,4,6,cognitive,stimulus,10,low,low
3563,14,4,6,cognitive,stimulus,11,low,high
3564,15,1,2,cognitive,stimulus,1,low,low
3565,15,1,2,cognitive,stimulus,2,low,med
3566,15,1,2,cognitive,stimulus,3,low,high
3567,15,1,2,cognitive,stimulus,8,low,low
3568,15,1,2,cognitive,stimulus,9,low,med
3569,15,1,2,cognitive,stimulus,10,low,high
3570,15,1,4,cognitive,stimulus,,low,low
3571,15,1,4,cognitive,stimulus,1,low,med
3572,15,1,4,cognitive,stimulus,3,low,high
3573,15,1,4,cognitive,stimulus,5,low,high
3574,15,1,4,cognitive,stimulus,6,low,low
3575,15,1,4,cognitive,stimulus,11,low,med
3576,16,1,3,cognitive,stimulus,1,low,high
3577,16,1,3,cognitive,stimulus,2,low,high
3578,16,1,3,cognitive,stimulus,4,low,low
3579,16,1,3,cognitive,stimulus,6,low,med
3580,16,1,3,cognitive,stimulus,9,low,med
3581,16,1,3,cognitive,stimulus,11,low,low
3582,16,1,6,cognitive,stimulus,,low,med
3583,16,1,6,cognitive,stimulus,2,low,high
3584,16,1,6,cognitive,stimulus,4,low,med
3585,16,1,6,cognitive,stimulus,5,low,high
3586,16,1,6,cognitive,stimulus,7,low,low
3587,16,1,6,cognitive,stimulus,8,low,low
3588,16,3,1,cognitive,stimulus,3,low,med
3589,16,3,1,cognitive,stimulus,5,low,high
3590,16,3,1,cognitive,stimulus,8,low,low
3591,16,3,1,cognitive,stimulus,9,low,high
3592,16,3,1,cognitive,stimulus,10,low,low
3593,16,3,1,cognitive,stimulus,11,low,med
3594,16,3,5,cognitive,stimulus,,low,med
3595,16,3,5,cognitive,stimulus,1,low,low
3596,16,3,5,cognitive,stimulus,2,low,high
3597,16,3,5,cognitive,stimulus,7,low,high
3598,16,3,5,cognitive,stimulus,9,low,med
3599,16,3,5,cognitive,stimulus,11,low,low
3600,16,4,2,cognitive,stimulus,,low,low
3601,16,4,2,cognitive,stimulus,1,low,med
3602,16,4,2,cognitive,stimulus,2,low,low
3603,16,4,2,cognitive,stimulus,3,low,high
3604,16,4,2,cognitive,stimulus,10,low,med
3605,16,4,2,cognitive,stimulus,11,low,high
3606,16,4,5,cognitive,stimulus,,low,high
3607,16,4,5,cognitive,stimulus,2,low,low
3608,16,4,5,cognitive,stimulus,3,low,low
3609,16,4,5,cognitive,stimulus,7,low,high
3610,16,4,5,cognitive,stimulus,8,low,med
3611,16,4,5,cognitive,stimulus,9,low,med
3612,17,1,2,cognitive,stimulus,1,low,high
3613,17,1,2,cognitive,stimulus,2,low,high
3614,17,1,2,cognitive,stimulus,4,low,low
3615,17,1,2,cognitive,stimulus,6,low,med
3616,17,1,2,cognitive,stimulus,9,low,med
3617,17,1,2,cognitive,stimulus,11,low,low
3618,17,1,5,cognitive,stimulus,,low,med
3619,17,1,5,cognitive,stimulus,2,low,high
3620,17,1,5,cognitive,stimulus,4,low,med
3621,17,1,5,cognitive,stimulus,5,low,high
3622,17,1,5,cognitive,stimulus,7,low,low
3623,17,1,5,cognitive,stimulus,8,low,low
3624,17,3,1,cognitive,stimulus,,low,med
3625,17,3,1,cognitive,stimulus,1,low,low
3626,17,3,1,cognitive,stimulus,2,low,high
3627,17,3,1,cognitive,stimulus,7,low,high
3628,17,3,1,cognitive,stimulus,9,low,med
3629,17,3,1,cognitive,stimulus,11,low,low
3630,17,3,6,cognitive,stimulus,3,low,med
3631,17,3,6,cognitive,stimulus,5,low,high
3632,17,3,6,cognitive,stimulus,8,low,low
3633,17,3,6,cognitive,stimulus,9,low,high
3634,17,3,6,cognitive,stimulus,10,low,low
3635,17,3,6,cognitive,stimulus,11,low,med
