	filename	sub	ses	run	runtype	cuetype	stimtype	singletrial_name	singletrial_index	intercept	beta	modelfit
947	sub-0082_ses-03_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0082	ses-03	run-04	pain	low	med	epoch-stim_trial-011_cue-low_stim-med	trial-012	-0.9737858461892781	2.399311594683983	0.33850613686887276
948	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	high	low	epoch-stim_trial-000_cue-high_stim-low	trial-001	-0.695241407158506	4.149219125502157	0.7159849946866175
949	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	low	low	epoch-stim_trial-001_cue-low_stim-low	trial-002	-0.695241407158506	0.5854793473210211	0.7159849946866175
950	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	low	med	epoch-stim_trial-002_cue-low_stim-med	trial-003	-0.695241407158506	2.3923895310729715	0.7159849946866175
951	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	low	high	epoch-stim_trial-003_cue-low_stim-high	trial-004	-0.695241407158506	2.919921968722478	0.7159849946866175
952	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	high	med	epoch-stim_trial-004_cue-high_stim-med	trial-005	-0.695241407158506	1.2794134618845026	0.7159849946866175
953	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	high	high	epoch-stim_trial-005_cue-high_stim-high	trial-006	-0.695241407158506	2.7845870078693222	0.7159849946866175
954	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	high	low	epoch-stim_trial-006_cue-high_stim-low	trial-007	-0.695241407158506	2.532806603050874	0.7159849946866175
955	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	high	high	epoch-stim_trial-007_cue-high_stim-high	trial-008	-0.695241407158506	3.017452913638099	0.7159849946866175
956	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	low	low	epoch-stim_trial-008_cue-low_stim-low	trial-009	-0.695241407158506	2.1757267621665437	0.7159849946866175
957	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	low	med	epoch-stim_trial-009_cue-low_stim-med	trial-010	-0.695241407158506	2.1353898218201555	0.7159849946866175
958	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	low	high	epoch-stim_trial-010_cue-low_stim-high	trial-011	-0.695241407158506	2.5330786254272764	0.7159849946866175
959	sub-0083_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0083	ses-01	run-01	pain	high	med	epoch-stim_trial-011_cue-high_stim-med	trial-012	-0.695241407158506	3.0850634217548327	0.7159849946866175
960	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	low	low	epoch-stim_trial-000_cue-low_stim-low	trial-001	-1.1320986191635476	2.5782420397646995	0.3964865373972952
961	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	low	med	epoch-stim_trial-001_cue-low_stim-med	trial-002	-1.1320986191635476	1.5704965177802528	0.3964865373972952
962	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	high	med	epoch-stim_trial-002_cue-high_stim-med	trial-003	-1.1320986191635476	1.9485773883928845	0.3964865373972952
963	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	low	high	epoch-stim_trial-003_cue-low_stim-high	trial-004	-1.1320986191635476	2.6591366595085626	0.3964865373972952
964	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	high	med	epoch-stim_trial-004_cue-high_stim-med	trial-005	-1.1320986191635476	1.3529759310846488	0.3964865373972952
965	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-1.1320986191635476	2.026519606297278	0.3964865373972952
966	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	low	low	epoch-stim_trial-006_cue-low_stim-low	trial-007	-1.1320986191635476	1.9538024888249619	0.3964865373972952
967	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	high	high	epoch-stim_trial-007_cue-high_stim-high	trial-008	-1.1320986191635476	0.9793488922742263	0.3964865373972952
968	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	high	high	epoch-stim_trial-008_cue-high_stim-high	trial-009	-1.1320986191635476	2.6313505850768624	0.3964865373972952
969	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	high	low	epoch-stim_trial-009_cue-high_stim-low	trial-010	-1.1320986191635476	2.0922727764281235	0.3964865373972952
970	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	high	low	epoch-stim_trial-010_cue-high_stim-low	trial-011	-1.1320986191635476	0.8698260658916579	0.3964865373972952
971	sub-0084_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-01	pain	low	med	epoch-stim_trial-011_cue-low_stim-med	trial-012	-1.1320986191635476	1.9987687682232367	0.3964865373972952
972	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	low	high	epoch-stim_trial-000_cue-low_stim-high	trial-001	-0.31405695907167963	1.3292736974022354	0.13012876783796834
973	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	high	med	epoch-stim_trial-001_cue-high_stim-med	trial-002	-0.31405695907167963	0.7126654463267323	0.13012876783796834
974	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	low	low	epoch-stim_trial-002_cue-low_stim-low	trial-003	-0.31405695907167963	0.8532381565443876	0.13012876783796834
975	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	low	low	epoch-stim_trial-003_cue-low_stim-low	trial-004	-0.31405695907167963	0.26820449595085466	0.13012876783796834
976	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	high	low	epoch-stim_trial-004_cue-high_stim-low	trial-005	-0.31405695907167963	1.709441697229288	0.13012876783796834
977	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	high	med	epoch-stim_trial-005_cue-high_stim-med	trial-006	-0.31405695907167963	0.21265087973041552	0.13012876783796834
978	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	high	low	epoch-stim_trial-006_cue-high_stim-low	trial-007	-0.31405695907167963	0.3450096389603752	0.13012876783796834
979	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	low	high	epoch-stim_trial-007_cue-low_stim-high	trial-008	-0.31405695907167963	1.2888545536672442	0.13012876783796834
980	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	low	med	epoch-stim_trial-008_cue-low_stim-med	trial-009	-0.31405695907167963	0.43821367779475995	0.13012876783796834
981	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	low	med	epoch-stim_trial-009_cue-low_stim-med	trial-010	-0.31405695907167963	0.7619694605267471	0.13012876783796834
982	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	high	high	epoch-stim_trial-010_cue-high_stim-high	trial-011	-0.31405695907167963	1.6420507309516195	0.13012876783796834
983	sub-0084_ses-04_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0084	ses-04	run-05	pain	high	high	epoch-stim_trial-011_cue-high_stim-high	trial-012	-0.31405695907167963	-0.20160899802728033	0.13012876783796834
984	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	high	med	epoch-stim_trial-000_cue-high_stim-med	trial-001	-0.9677327964329969	1.995593591970651	0.4999308978063889
985	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	high	low	epoch-stim_trial-001_cue-high_stim-low	trial-002	-0.9677327964329969	1.9016465933605815	0.4999308978063889
986	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	low	med	epoch-stim_trial-002_cue-low_stim-med	trial-003	-0.9677327964329969	1.0920795135830863	0.4999308978063889
987	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	high	high	epoch-stim_trial-003_cue-high_stim-high	trial-004	-0.9677327964329969	3.301003496007696	0.4999308978063889
988	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	high	high	epoch-stim_trial-004_cue-high_stim-high	trial-005	-0.9677327964329969	1.958180165108916	0.4999308978063889
989	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-0.9677327964329969	1.7516716671755586	0.4999308978063889
990	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	high	med	epoch-stim_trial-006_cue-high_stim-med	trial-007	-0.9677327964329969	2.097185305193005	0.4999308978063889
991	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	high	low	epoch-stim_trial-007_cue-high_stim-low	trial-008	-0.9677327964329969	0.10896440808883734	0.4999308978063889
992	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	low	high	epoch-stim_trial-008_cue-low_stim-high	trial-009	-0.9677327964329969	3.304846080415939	0.4999308978063889
993	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	low	low	epoch-stim_trial-009_cue-low_stim-low	trial-010	-0.9677327964329969	1.6546305422387488	0.4999308978063889
994	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	low	low	epoch-stim_trial-010_cue-low_stim-low	trial-011	-0.9677327964329969	1.9420488797305993	0.4999308978063889
995	sub-0085_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0085	ses-01	run-01	pain	low	med	epoch-stim_trial-011_cue-low_stim-med	trial-012	-0.9677327964329969	1.9077660758366695	0.4999308978063889
996	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	high	med	epoch-stim_trial-000_cue-high_stim-med	trial-001	-1.1638366145747345	2.857189698359172	0.48873403143936833
997	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	high	high	epoch-stim_trial-001_cue-high_stim-high	trial-002	-1.1638366145747345	1.9924863002928013	0.48873403143936833
998	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	low	high	epoch-stim_trial-002_cue-low_stim-high	trial-003	-1.1638366145747345	2.126763082131857	0.48873403143936833
999	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	high	low	epoch-stim_trial-003_cue-high_stim-low	trial-004	-1.1638366145747345	1.5721037979013337	0.48873403143936833
1000	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	high	med	epoch-stim_trial-004_cue-high_stim-med	trial-005	-1.1638366145747345	2.698158497810513	0.48873403143936833
1001	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	low	low	epoch-stim_trial-005_cue-low_stim-low	trial-006	-1.1638366145747345	1.3041271889687607	0.48873403143936833
1002	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	low	med	epoch-stim_trial-006_cue-low_stim-med	trial-007	-1.1638366145747345	2.3140135532446457	0.48873403143936833
1003	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	low	med	epoch-stim_trial-007_cue-low_stim-med	trial-008	-1.1638366145747345	1.5031054172257494	0.48873403143936833
1004	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	high	high	epoch-stim_trial-008_cue-high_stim-high	trial-009	-1.1638366145747345	2.9524705161707083	0.48873403143936833
1005	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	low	low	epoch-stim_trial-009_cue-low_stim-low	trial-010	-1.1638366145747345	1.4825478546043014	0.48873403143936833
1006	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	high	low	epoch-stim_trial-010_cue-high_stim-low	trial-011	-1.1638366145747345	1.7125474674317913	0.48873403143936833
1007	sub-0087_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-03	pain	low	high	epoch-stim_trial-011_cue-low_stim-high	trial-012	-1.1638366145747345	2.2413430587077414	0.48873403143936833
1008	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	low	low	epoch-stim_trial-000_cue-low_stim-low	trial-001	-1.7671686713908565	2.863218575856223	0.5880504976756865
1009	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	high	med	epoch-stim_trial-001_cue-high_stim-med	trial-002	-1.7671686713908565	3.523189939676442	0.5880504976756865
1010	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	high	low	epoch-stim_trial-002_cue-high_stim-low	trial-003	-1.7671686713908565	1.7380219886659858	0.5880504976756865
1011	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	high	high	epoch-stim_trial-003_cue-high_stim-high	trial-004	-1.7671686713908565	3.229320532926646	0.5880504976756865
1012	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	low	med	epoch-stim_trial-004_cue-low_stim-med	trial-005	-1.7671686713908565	2.7902040897133245	0.5880504976756865
1013	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-1.7671686713908565	2.5542578734490986	0.5880504976756865
1014	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	low	med	epoch-stim_trial-006_cue-low_stim-med	trial-007	-1.7671686713908565	2.1093431228248907	0.5880504976756865
1015	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	low	high	epoch-stim_trial-007_cue-low_stim-high	trial-008	-1.7671686713908565	2.4738150190047996	0.5880504976756865
1016	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	high	low	epoch-stim_trial-008_cue-high_stim-low	trial-009	-1.7671686713908565	1.739770510127304	0.5880504976756865
1017	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	high	high	epoch-stim_trial-009_cue-high_stim-high	trial-010	-1.7671686713908565	2.1878235014703575	0.5880504976756865
1018	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	high	med	epoch-stim_trial-010_cue-high_stim-med	trial-011	-1.7671686713908565	2.0004570376808597	0.5880504976756865
1019	sub-0087_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0087	ses-03	run-06	pain	low	low	epoch-stim_trial-011_cue-low_stim-low	trial-012	-1.7671686713908565	1.800409473621548	0.5880504976756865
1020	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	high	med	epoch-stim_trial-000_cue-high_stim-med	trial-001	-0.14831728379303102	0.5289040098497382	0.3546298194107621
1021	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	high	low	epoch-stim_trial-001_cue-high_stim-low	trial-002	-0.14831728379303102	0.4181636829446571	0.3546298194107621
1022	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	low	med	epoch-stim_trial-002_cue-low_stim-med	trial-003	-0.14831728379303102	-0.08513501023955117	0.3546298194107621
1023	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	high	high	epoch-stim_trial-003_cue-high_stim-high	trial-004	-0.14831728379303102	0.5470375231607743	0.3546298194107621
1024	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	high	high	epoch-stim_trial-004_cue-high_stim-high	trial-005	-0.14831728379303102	0.2498974444397699	0.3546298194107621
1025	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-0.14831728379303102	-0.06728299780701202	0.3546298194107621
1026	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	high	med	epoch-stim_trial-006_cue-high_stim-med	trial-007	-0.14831728379303102	2.4587238847122928	0.3546298194107621
1027	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	high	low	epoch-stim_trial-007_cue-high_stim-low	trial-008	-0.14831728379303102	-1.0283170744398418	0.3546298194107621
1028	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	low	high	epoch-stim_trial-008_cue-low_stim-high	trial-009	-0.14831728379303102	3.474674376667512	0.3546298194107621
1029	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	low	low	epoch-stim_trial-009_cue-low_stim-low	trial-010	-0.14831728379303102	0.1839157765110719	0.3546298194107621
1030	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	low	low	epoch-stim_trial-010_cue-low_stim-low	trial-011	-0.14831728379303102	0.16968811254376526	0.3546298194107621
1031	sub-0088_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0088	ses-01	run-04	pain	low	med	epoch-stim_trial-011_cue-low_stim-med	trial-012	-0.14831728379303102	0.3359632439609658	0.3546298194107621
1032	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	high	high	epoch-stim_trial-000_cue-high_stim-high	trial-001	-0.12396186885580088	2.704153191010738	0.1696712821459221
1033	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	low	low	epoch-stim_trial-001_cue-low_stim-low	trial-002	-0.12396186885580088	0.6616057827279584	0.1696712821459221
1034	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	high	low	epoch-stim_trial-002_cue-high_stim-low	trial-003	-0.12396186885580088	0.8699823525826346	0.1696712821459221
1035	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	high	med	epoch-stim_trial-003_cue-high_stim-med	trial-004	-0.12396186885580088	0.4479759231666214	0.1696712821459221
1036	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	low	low	epoch-stim_trial-004_cue-low_stim-low	trial-005	-0.12396186885580088	0.03751895812948025	0.1696712821459221
1037	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	low	high	epoch-stim_trial-005_cue-low_stim-high	trial-006	-0.12396186885580088	1.1704995157159865	0.1696712821459221
1038	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	low	med	epoch-stim_trial-006_cue-low_stim-med	trial-007	-0.12396186885580088	0.6101241956129027	0.1696712821459221
1039	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	low	med	epoch-stim_trial-007_cue-low_stim-med	trial-008	-0.12396186885580088	0.21493503708662076	0.1696712821459221
1040	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	low	high	epoch-stim_trial-008_cue-low_stim-high	trial-009	-0.12396186885580088	0.5643598235102345	0.1696712821459221
1041	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	high	low	epoch-stim_trial-009_cue-high_stim-low	trial-010	-0.12396186885580088	0.6520287416527237	0.1696712821459221
1042	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	high	med	epoch-stim_trial-010_cue-high_stim-med	trial-011	-0.12396186885580088	0.8333493079149914	0.1696712821459221
1043	sub-0089_ses-03_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0089	ses-03	run-01	pain	high	high	epoch-stim_trial-011_cue-high_stim-high	trial-012	-0.12396186885580088	-0.23729278564864337	0.1696712821459221
1044	sub-0091_ses-01_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0091	ses-01	run-02	pain	low	med	epoch-stim_trial-000_cue-low_stim-med	trial-001	-0.7362785738551075	1.0916510768944516	0.3152046450422683
