sub-ID,SID,A#,Date,Session #,Staff,Time in Scanner,Audio Check (during scout),"ses-01
T1 
(Structural)",ses-01          T1 Quality Check,ses-01 T1 actions,"ses-01
DWI","ses-04
Fractional 
Run-01","ses-04
Fractional 
Run-02","ses-01,03,04
PVC 
Run-01","ses-01,03,04
PVC 
Run-02","ses-01,03,04
PVC 
Run-03","ses-01,03,04
PVC 
Run-04","ses-01,03,04
PVC 
Run-05","ses-01,03,04
PVC 
Run-06","ses-03
short-video","ses-02
Narratives 
Run-01","ses-02
Narratives 
Run-02","ses-02
Narratives 
Run-03","ses-02
Narratives 
Run-04","ses-02
Faces 
Run-01","ses-02
Faces
Run-02","ses-02
Faces 
Run-03","ses-01,02,03,04
Align Videos 
Run-01","ses-01,02,03,04
Align Videos 
Run-02","ses-01,02,03,04
Align Videos 
Run-03","ses-01,02,03,04
Align Videos 
Run-04",Scan comments?,T-Points for scan time?,# T-Points,BioPac?,EDA location,PPD location,BioPac Comments?,GitPush?,BioPac Saved?,Data on Rolando?,Data sent comments?,Post-scan: Debrief
sub-0041,SID001938,A003828,07/14/2021,ses-02,"MA, LS",4:50 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,repeat_use,complete,repeat_use,complete,"There are 2 ""extra"" faces runs in this session due to starting scanner before the stim pc was quite ready. Because of this the first faces run and the 2nd to last faces run will be incomplete (both brain data and biopac). However the 2nd, 3rd, and 5th (corresponding to run1, 2, and 3 respectively) runs have full complete data and should be used.",N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0039,SID001907,A003829,07/14/2021,ses-02,"MA, LS",5:50 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,The faces stalled on the third run and we had to restart the computer. There will be a short section in the biopac data because it was started when the stim pc froze. Full data was then collected for faces run 3,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0036,SID001935,A003832,07/16/2021,ses-02,"EM, TS",8:35 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,repeat_use,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,-Narratives: run1 repeated 2x to adjust volume,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0043,SID001941,A003833,07/16/2021,ses-02,"EM, TS",10:30 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Some missing,Yes,,N/A
sub-0044,SID000728,A003834,07/16/2021,ses-02,"EM, TS",12:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,repeat_use,complete,complete,complete,complete,complete,complete,complete,complete,complete,-Narratives: run2 repeated to adjust volume,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0039,SID001907,A003836,07/19/2021,ses-03,"LS, TS",11:20 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,incomplete_use,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,"- On the 2nd pain task, the medoc went over 50 degrees. I believe I caught it and hit continue before the next trigger, but we may be missing one heat trial for this. Probably want to check the data. Flagging as ""incomplete - use"" but it may be totally fine!
- The short videos biopac data will have a short first ""run"" because it was started during the second scout and fmap and then turned off. The second portion of it though will contain full data",N/A,,Partial,Bottom left foot,N/A,"When pulling the participant out we found that the PPD had been disconnected, but we're not sure how long this was the case",Yes,,,,N/A
sub-0043,SID001941,A003837,07/19/2021,ses-03,"LS, TS",1:05 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Partial,Bottom left foot,Right big toe,"- The pvc biopac was accidentally collected in a shortvideos template, unfortunately some onsets may be missing/incorrectly labeled",Yes,,,,N/A
sub-0041,SID001938,A003838,07/19/2021,ses-03,"LS, EM",3:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,no_data,complete,complete,no_data,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,- Medoc went over the allowed temp and errored out and we didn't catch it. So we repeated the second run. It failed again with error saying the tsa2 did not reach the the temperature in the required time. Then the pre-test failed. Debugging now,N/A,,Yes,Bottom left foot,Right big toe,,Yes,,,,N/A
sub-0035,SID001934,A003839,07/19/2021,ses-03,"LS, EM",5:10 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,no_data,complete,complete,no_data,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,- Dead thermode from last scan. No pain data.,N/A,,Yes,Bottom left foot,Right big toe,,Yes,,,,N/A
sub-0036,SID001935,A003841,07/20/2021,ses-03,"MA,TS",8:45 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,-PVC: error in matlab at first about labjack and other errors. We disconnected biopac from ST PC and reconnected and issue was resolved. ,N/A,,Yes,Bottom left foot,Right big toe,,Yes,,,,N/A
sub-0033,SID001932,A003840,07/20/2021,ses-03,"MA,TS",10:40 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,,,,N/A
sub-0040,SID001939,A003842,07/20/2021,ses-02,"MA,TS",12:20 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,repeat_use,complete,complete,complete,complete,complete,complete,N/A,"Narratives: On Run 4, the scanner crashed with an error that Terry had not seen before. Had to save data and reboot the system.",N/A,,Yes,Bottom left foot,Right big toe,,Yes,,,,N/A
sub-0038,SID001937,A003843,07/20/2021,ses-03,"MA,TS",2:55 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,repeat_use,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,Align video code was run while short vid ran on scanner. Repeated the run.,N/A,,Yes,Bottom left foot,Right big toe,Biopac was saving align vid for a few mins under short vid template. ,Yes,,,,N/A
sub-0037,SID001936,A003845,07/20/2021,ses-03,"MA,TS",4:55 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,- Short videos biopac will have a short first section because it was started during the fieldmap after pvc,N/A,,Yes,Bottom left foot,Right big toe,,Yes,,,,N/A
sub-0040,SID001939,A003848,07/22/2021,ses-03,"EM, TS",8:35 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,no_data,complete,no_data,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,- No thermode/skipped pain task,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0034,SID001933,A003849,07/22/2021,ses-03,"EM, TS",10:48 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0032,SID001929,A003850,07/22/2021,ses-03,"EM, TS",12:45 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0031,SID001928,A003851,07/22/2021,ses-03,"EM, TS",2:47 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0044,SID000728,A003852,07/22/2021,ses-03,"EM, TS",4:52 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,repeat_use,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,-restart PVC run3 to put TSA in external control,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0031,SID001928,A003857,07/27/2021,ses-04,"EM, TS",12:52 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,Yes
sub-0043,SID001941,A003858,07/27/2021,ses-04,"EM, TS",2:45 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,Yes
sub-0039,SID001907,A003859,07/27/2021,ses-04,"EM, MA",4:20 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,-both fractionals accidentally saved in social template. named BOTH_FRACTIONAL_IN_SOCIAL....,Yes,,Yes,,Yes
sub-0037,SID001936,A003860,07/27/2021,ses-04,"EM, MA",6:10 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,Yes
sub-0034,SID001933,A003862,07/28/2021,ses-04,"MA, TS",8:10 AM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,"Fractional/Tomsaxe: at the end of the run, P noticed the trackball had a lag and couldn't registered answer (she also wasn't sure if the answers she was submitting were indeed registered. Reran the task, biopac template was openned again to avoid double recording. ",Yes,Yes,Yes,,Yes
sub-0033,SID001932,A003867,07/28/2021,ses-04,"BH, TS",10:17 AM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0038,SID001937,A003868,07/29/2021,ses-04,"BH, TS",12:30 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0032,SID001929,A003869,07/29/2021,ses-04,"BH, TS",2:25 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,- PVC: lots of leg movement during pain runs. ,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0044,SID000728,A003870,07/29/2021,ses-04,"BH, LS",4:30 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"- Needed to grab something out of scan room at very beginning of first fractionals run, so restarted. ",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0036,SID001935,A003871,07/29/2021,ses-04,"BH, LS",6:25 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0040,SID001939,A003872,07/30/2021,ses-04,"EM, TS",8:15 AM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0046,SID001950,A003878,08/02/2021,ses-01,"EM, TS",3:05 PM,complete,repeat_use,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,,,,,,,,,,,Yes,,,,N/A
sub-0047,SID001951,A003879,08/02/2021,ses-01,"EM, TS",5:15 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,Yes,,,,N/A
sub-0059,SID001953,A003885,08/04/2021,ses-01,"MA, TS",10:40 AM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0050,SID001954,A003886,08/04/2021,ses-01,"HJ, LS",3:55 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,- Did not make expectation ratings for 1st and 2nd PVC runs. Instructed between 2nd and 3rd run and then was ok.,,,,,,,Yes,,,,N/A
sub-0030,SID001955,A003887,08/04/2021,ses-01,"LS, MA",5:50 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0056,SID001956,A003888,08/04/2021,ses-01,"LS, MA",7:40 AM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0051,SID001727,A003889,08/05/2021,ses-01,"BH, TS",10:14 AM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0052,SID001957,A003890,08/05/2021,ses-01,"BH, TS",10:20 AM,complete,complete,,,complete,N/A,N/A,complete_dontuse,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,"- Participant noted lag with trackball during practice, so we re-calibrated before first PVC run
- After first PVC run, the participant noted that there were still issues with the trackball (couldn't reach the semi-circle a cpl times) and we re-calibrated again before starting the second PVC run
- No issues with trackball after second re-calibration",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0053,SID001958,A003891,08/05/2021,ses-01,"BH, TS",2:15 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,-Removed P from scanner before second scout; P said that he moved a little during first half of scan,N/A,,Yes,Bottom left foot,Right big toe,- Accidentally hit ctrl+space during first pain run and immediately resumed (I believe it was during a cue segment) ,Yes,On PC only,Yes,,N/A
sub-0055,SID001959,A003892,08/05/2021,ses-01,"BH, HJ",7:00 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0035,SID001934,A003898,08/09/2021,ses-04,"EM, BH",10:55 AM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0046,SID001950,A003899,08/09/2021,ses-02,"EM, BH",1:00 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,repeat_use,complete,complete,complete,complete,complete,complete_dontuse,complete,complete,complete,complete,"-third faces run ran over scan by approx. 7-10 face stimuli
-had to adjust volume on narratives run1",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0041,SID001938,A003900,08/09/2021,ses-04,"EM, BH",3:03 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0061,SID001964,A003907,08/11/2021,ses-01,"MA, TS",12:15 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,incomplete_use,complete,- Align vid: the scanner stopped close to the end of run 3 (last video [erotic cartoon] due to scanner hot water temperature error. Terry fixed it but we moved on to the 4th run.,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0055,SID001959,A003909,08/11/2021,ses-02,"MA, TS",2:10 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,N/A
sub-0050,SID001954,A003910,08/11/2021,ses-02,"MA, HJ",4:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,,Yes,,N/A
sub-0046,SID001950,A003911,08/11/2021,ses-03,"MA, HJ",6:25 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0051,SID001727,A003912,08/12/2021,ses-02,"EM, TS",8:40 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Yes,Yes,,N/A
sub-0053,SID001958,A003913,08/12/2021,ses-02,"EM, TS",10:35 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0052,SID001957,A003914,08/12/2021,ses-02,"EM, TS",12:40 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,repeat_use,complete,complete,complete,repeat_use,complete,complete,complete,complete,complete,complete,"-narratives run1 repeated 2x for volume adjustment -faces run1 restarted due to matlab, worked okay after",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0046,SID001950,A003916,08/12/2021,ses-04,"EM, LS",3:40 PM,complete,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0056,SID001956,A003917,08/12/2021,ses-02,"EM, LS",5:25 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete_dontuse,complete_dontuse,complete_dontuse,complete_dontuse,"- Unfortunately, the person told us that they could not hear the audio for the videos only after we finished all four runs. They confirmed that the audio worked for the other tasks. After they left we confirmed that the audio was playing through the headphones properly.",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0058,SID000452,A003920,08/16/2021,ses-01,"EM, TS",11:19 AM,complete,complete,,,complete,N/A,N/A,complete_dontuse,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,-PVC run1(pain) - sub didn't rate expectations,N/A,,Yes,Bottom left foot,Right big toe,- so much movement that signal is not great,Yes,On PC only,Yes,,N/A
sub-0063,SID001965,A003921,08/16/2021,ses-01,"EM, TS",1:18 PM,complete,complete,,,complete,N/A,N/A,complete,no_data,no_data,no_data,no_data,no_data,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,no_data,no_data,no_data,no_data,-sub withdrew after first PVC Pain run,N/A,,Yes,Bottom left foot,Right big toe,,Yes,Some missing,Yes,,N/A
sub-0055,SID001959,A003922,08/16/2021,ses-03,"EM, TS",2:46 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0052,SID001957,A003923,08/16/2021,ses-03,"EM, MA",4:35 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,no_data,N/A,N/A,N/A,N/A,N/A,N/A,N/A,no_data,no_data,no_data,N/A,-right earphone broken. adding short vids/full align vids to ses-04,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0062,SID001969,A003930,08/18/2021,ses-01,"MA, TS",8:54 AM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0058,SID000452,A003931,08/18/2021,ses-02,"MA, TS",10:55 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,-had to use the washrooms after faces task,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0051,SID001727,A003932,08/18/2021,ses-03,"MA, TS",1:10 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0060,SID001970,A003933,08/18/2021,ses-01,"MA, HJ",4:25 PM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0056,SID001956,A003934,08/18/2021,ses-03,"MA, HJ",6:30 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0057,SID001971,A003935,08/19/2021,ses-01,"BH, TS",9:10 AM,complete,complete,,,complete,N/A,N/A,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,no_data,"- insufficient time to complete align video run 4; WILL ADD TO SES-02
- Pain runs INCOMPLETE because biopac wasn't working (thermode onset cant be determined)",N/A,,Partial,Bottom left foot,Right big toe,"Scan started late; u3 error kept happening when attempting to launch PVC task. Followed standard troubleshooting techniques but error persisted, so we set biopac = 0 in matlab but still collected biopac signal via AcqKnowledge. ",Yes,On PC only,Yes,,N/A
sub-0058,SID000452,A003936,08/19/2021,ses-03,"BH, TS",10:55 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,- P was scheduled to leave scanner at 12:30 and got out at 12:40. He had arrived 15m late and did not spend extra time in scanner.,N/A,,Yes,Bottom left foot,Right big toe,- 1 PPG lead was off participants foot when we pulled him out of scanner; signal looked good for most of scan so not sure when that happened,Yes,On PC only,Yes,,N/A
sub-0053,SID001958,A003937,08/19/2021,ses-03,"BH, LS",4:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,check,,N/A
sub-0050,SID001954,A003938,08/19/2021,ses-03,"BH, LS",6:15 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,check,,N/A
sub-0062,SID001969,A003941,08/23/2021,ses-02,"MA, TS",10:45 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,repeat_use,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,-Narratives 01: P let us know that the trackball was not working properly in the middle of narratives run 1. Restared the task. Closed biopac without saving and openned template again to save over.  ,N/A,,Yes,Bottom left foot,Right big toe,- 1 PPG lead (old one) was off participants foot when we pulled him out of scanner; signal looked good for most of scan but has fallen at some point,Yes,On PC only,Yes,,N/A
sub-0050,SID001954,A003942,08/23/2021,ses-04,"MA, TS",12:45 PM,complete,N/A,N/A,N/A,N/A,complete,complete,repeat_use,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,N/A,N/A,"-PVC 01: As we started hearing a rapid clicking sound (like jackhammering) from the speaker, P told us about an audio interference in the headphones. We stopped and started the first run again. ",N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,Yes
sub-0061,SID001964,A003943,08/23/2021,ses-02,"MA, TS",2:40 PM,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,repeat_use,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,-Narratives 01: P let us know mid-run to say the audio is not loud enough on the narratives (she had asked to adjust the volume fairly low during the audio calibration. Biopac was opened again from template to avoid unusable data. ,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,Yes,,N/A
sub-0062,SID001969,A003949,08/25/2021,ses-03,"MA, TS",8:45 AM,complete,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,complete,complete,complete,complete,N/A,N/A,N/A,N/A,N/A,N/A,N/A,complete,complete,complete,N/A,,N/A,,Yes,Bottom left foot,Right big toe,,Yes,On PC only,,,N/A
